NÚMERO;DESCRIPCIÓN;SEDE;CIUDAD; PRECIO VENTA 
VAC-1;VACUNA ANTITETANICA;;TOCANCIPA;67.100
VAC-1;VACUNA ANTITETANICA;;TULUA;33.000
VAC-1;VACUNA ANTITETANICA;;TUNJA;54.700
VAC-1;VACUNA ANTITETANICA;;VILLAVICENCIO;37.950
VAC-1;VACUNA ANTITETANICA;;YOPAL;46.000
VAC-2;VACUNA HEPATITIS B;;ACACIAS;280.600
VAC-2;VACUNA HEPATITIS B;;APARTADO;144.000
VAC-2;VACUNA HEPATITIS B;;ARMENIA;65.200
VAC-2;VACUNA HEPATITIS B;;BARRANCABERMEJA;65.700
VAC-2;VACUNA HEPATITIS B;;BARRANQUILLA II;89.600
VAC-2;VACUNA HEPATITIS B;;BUCARAMANGA 3;70.700
VAC-2;VACUNA HEPATITIS B;;BUENAVENTURA;128.700
VAC-2;VACUNA HEPATITIS B;;BUGA;88.100
VAC-2;VACUNA HEPATITIS B;;CAJICA;124.000
VAC-2;VACUNA HEPATITIS B;;CARTAGENA;94.000
VAC-2;VACUNA HEPATITIS B;;CARTAGO;57.300
VAC-2;VACUNA HEPATITIS B;;CAUCASIA;76.350
VAC-2;VACUNA HEPATITIS B;;CHIA;172.000
VAC-2;VACUNA HEPATITIS B;;CUCUTA;76.350
VAC-2;VACUNA HEPATITIS B;;DUITAMA;92.050
VAC-2;VACUNA HEPATITIS B;;GIRARDOT;57.300
VAC-2;VACUNA HEPATITIS B;;IBAGUE;81.850
VAC-2;VACUNA HEPATITIS B;;MANIZALES 3;76.450
VAC-2;VACUNA HEPATITIS B;;MONTERIA;93.200
VAC-2;VACUNA HEPATITIS B;;MOSQUERA;75.700
VAC-2;VACUNA HEPATITIS B;;NEIVA;77.200
VAC-2;VACUNA HEPATITIS B;;PASTO;81.850
VAC-2;VACUNA HEPATITIS B;;PEREIRA;91.200
VAC-2;VACUNA HEPATITIS B;;PITALITO;69.300
VAC-2;VACUNA HEPATITIS B;;POPAYAN;75.900
VAC-2;VACUNA HEPATITIS B;;QUIBDO;89.300
VAC-2;VACUNA HEPATITIS B;;SINCELEJO;96.200
VAC-2;VACUNA HEPATITIS B;;TULUA;69.000
VAC-2;VACUNA HEPATITIS B;;TUNJA;90.700
VAC-2;VACUNA HEPATITIS B;;VILLAVICENCIO;76.450
VAC-2;VACUNA HEPATITIS B;;YOPAL;99.300
VAC-3;VACUNA FIEBRE AMARILLA;;ACACIAS;165.400
VAC-3;VACUNA FIEBRE AMARILLA;;ARMENIA;149.500
VAC-3;VACUNA FIEBRE AMARILLA;;BARRANCABERMEJA;197.400
VAC-3;VACUNA FIEBRE AMARILLA;;BARRANQUILLA II;164.000
VAC-3;VACUNA FIEBRE AMARILLA;;BUCARAMANGA 3;217.300
VAC-3;VACUNA FIEBRE AMARILLA;;CARTAGENA;172.500
VAC-3;VACUNA FIEBRE AMARILLA;;CARTAGO;117.250
VAC-3;VACUNA FIEBRE AMARILLA;;CHIA;193.000
VAC-3;VACUNA FIEBRE AMARILLA;;DUITAMA;144.000
VAC-3;VACUNA FIEBRE AMARILLA;;MONTERIA;193.100
VAC-3;VACUNA FIEBRE AMARILLA;;NEIVA;181.300
VAC-3;VACUNA FIEBRE AMARILLA;;PEREIRA;202.600
VAC-3;VACUNA FIEBRE AMARILLA;;PITALITO;20.000
VAC-3;VACUNA FIEBRE AMARILLA;;POPAYAN;173.500
VAC-3;VACUNA FIEBRE AMARILLA;;PUERTO GAITAN;149.050
VAC-3;VACUNA FIEBRE AMARILLA;;SINCELEJO;173.100
VAC-5;VACUNA HEPATITIS A;;CAJICA;257.300
VAC-5;VACUNA HEPATITIS A;;CARTAGENA;296.800
VAC-5;VACUNA HEPATITIS A;;CHIA;264.400
VAC-5;VACUNA HEPATITIS A;;CHIA;264.400
VAC-5;VACUNA HEPATITIS A;;CUCUTA;256.000
VAC-5;VACUNA HEPATITIS A;;NEIVA;233.350
VAC-5;VACUNA HEPATITIS A;;PASTO;230.900
VAC-5;VACUNA HEPATITIS A;;PEREIRA;231.300
VAC-5;VACUNA HEPATITIS A;;PITALITO;270.700
VAC-5;VACUNA HEPATITIS A;;POPAYAN;262.800
VAC-6;VACUNA INFLUENZA;;ACACIAS;110.800
VAC-6;VACUNA INFLUENZA;;CARTAGENA;144.400
VAC-6;VACUNA INFLUENZA;;CARTAGO;81.750
